strategy,model,feature_count,n_cores,n_rows,background_size,repeat_idx,mean_elapsed_seconds,std_elapsed_seconds,mean_energy_joules,std_energy_joules,runs,mean_elapsed_minutes,mean_energy_kwh,energy_delay_product
joblib,SVM-RBF,15,8,100,25,1,51.32765069999732,0.0,703.7187559996771,0.0,1,0.8554608449999553,0.00019547743222213254,36120.23049898807
multiprocessing,SVM-RBF,15,8,100,50,1,36.582000599999446,0.0,987.807029999499,0.0,1,0.6097000099999907,0.0002743908416665275,36135.957364125345
threading,SVM-RBF,15,8,100,50,1,39.646825000003446,0.0,928.6893279976672,0.0,1,0.660780416666724,0.00025796925777712976,36819.58326649431
ray,SVM-RBF,15,2,100,25,0,43.80674159998307,0.0,842.3939629986646,0.0,1,0.7301123599997178,0.00023399832305518462,36902.5346624682
multiprocessing,SVM-RBF,15,4,100,50,1,35.63568350003334,0.0,1038.3112369997282,0.0,1,0.593928058333889,0.0002884197880554801,37000.930616250414
multiprocessing,SVM-RBF,15,8,100,25,1,52.2899563999963,0.0,719.0088639994485,0.0,1,0.8714992733332717,0.00019972468444429126,37596.94214974203
threading,SVM-RBF,15,4,100,50,2,41.585598499979824,0.0,918.725559001099,0.0,1,0.6930933083329971,0.00025520154416697194,38205.752228289224
joblib,SVM-RBF,15,4,100,50,2,40.85805609996896,0.0,964.5534090001462,0.0,1,0.6809676016661493,0.0002679315025000406,39409.777296344284
joblib,SVM-RBF,15,8,100,50,1,41.21004070003983,0.0,960.6106590013596,0.0,1,0.6868340116673306,0.00026683629416704435,39586.80435433811
threading,SVM-RBF,15,8,100,50,2,42.1161243999959,0.0,942.0043780005384,0.0,1,0.7019354066665983,0.00026166788277792735,39673.57356921143
ray,SVM-RBF,30,2,100,25,0,41.93610400002217,0.0,955.2628330007126,0.0,1,0.6989350666670362,0.0002653507869446424,40060.00151207369
ray,LogisticRegression,30,1,100,100,0,55.57938280003145,0.0,724.3683049972971,0.0,1,0.9263230466671909,0.00020121341805480475,40259.94331165471
joblib,SVM-RBF,15,8,100,50,2,42.60601600003429,0.0,967.6179359999092,0.0,1,0.7101002666672381,0.00026878275999997475,41226.34526313228
threading,SVM-RBF,15,1,100,25,2,43.17593849997502,0.0,963.9768939996076,0.0,1,0.7195989749995836,0.00026777135944433544,41620.60709072399
threading,SVM-RBF,30,2,100,25,0,50.27245520002907,0.0,829.4090999972168,0.0,1,0.8378742533338178,0.00023039141666589356,41696.43182210651
multiprocessing,SVM-RBF,15,8,100,50,2,42.364202000026125,0.0,991.4146459992336,0.0,1,0.7060700333337687,0.00027539295722200935,42000.490328895925
joblib,SVM-RBF,15,4,100,50,1,43.36322419997305,0.0,972.1708489984716,0.0,1,0.7227204033328841,0.000270047458055131,42156.46248579887
joblib,SVM-RBF,15,1,100,25,2,43.30309189995751,0.0,981.026906997462,0.0,1,0.7217181983326252,0.00027250747416596166,42481.49831004217
multiprocessing,SVM-RBF,15,4,100,50,2,43.68083099997602,0.0,978.9197400005722,0.0,1,0.7280138499996003,0.00027192215000015896,42760.02772550546
multiprocessing,SVM-RBF,15,2,100,25,0,47.11830870003905,0.0,920.1607529991796,0.0,1,0.7853051450006509,0.0002556002091664388,43356.41841347573
threading,SVM-RBF,30,8,100,50,0,36.71932640002342,0.0,1210.024715997282,0.0,1,0.6119887733337237,0.0003361179766659117,44431.29249879984
ray,SVM-RBF,15,8,100,50,0,35.62560959998518,0.0,1248.6888870002017,0.0,1,0.5937601599997531,0.0003468580241667227,44485.302800109195
serial,SVM-RBF,15,1,100,25,2,45.138999000017066,0.0,987.6713609983656,0.0,1,0.7523166500002845,0.00027435315583287934,44582.496576450714
multiprocessing,SVM-RBF,15,1,100,25,2,44.83772339997813,0.0,1015.2119950021076,0.0,1,0.7472953899996355,0.0002820033319450299,45519.79462424448
ray,SVM-RBF,15,4,100,50,2,44.21983479999472,0.0,1074.4145690018693,0.0,1,0.7369972466665787,0.00029844849138940815,47510.43474797019
joblib,SVM-RBF,30,2,100,25,0,52.232690699980594,0.0,912.280478000364,0.0,1,0.8705448449996765,0.00025341124388899,47650.864039023465
threading,SVM-RBF,15,4,100,50,0,41.55760880000889,0.0,1157.0372049997231,0.0,1,0.6926268133334815,0.0003213992236110342,48083.69953243419
ray,SVM-RBF,30,4,100,50,2,45.574343899963424,0.0,1093.05295000095,0.0,1,0.7595723983327237,0.00030362581944470834,49815.17104421282
ray,SVM-RBF,30,4,100,50,1,46.00982500001555,0.0,1086.3101249990016,0.0,1,0.7668304166669259,0.00030175281249972263,49980.93874694908
multiprocessing,SVM-RBF,30,2,100,25,0,54.26951419998659,0.0,922.18441600247,0.0,1,0.9044919033331098,0.0002561623377784639,50046.50025925239
ray,SVM-RBF,15,4,100,50,1,46.84816430002684,0.0,1099.0597089990506,0.0,1,0.7808027383337807,0.0003052943636108474,51488.92982272721
threading,SVM-RBF,30,4,100,50,1,46.11135940003442,0.0,1149.3145469991307,0.0,1,0.7685226566672403,0.00031925404083309183,52996.456140364666
multiprocessing,SVM-RBF,30,8,100,25,1,62.21779789996799,0.0,855.9432949999668,0.0,1,1.0369632983327999,0.00023776202638887967,53254.90694214062
multiprocessing,SVM-RBF,30,8,100,50,0,39.52789269998903,0.0,1348.770483998865,0.0,1,0.6587982116664839,0.00037465846777746253,53314.05496841941
ray,SVM-RBF,15,1,100,25,2,47.62593979999656,0.0,1125.743323001227,0.0,1,0.793765663333276,0.00031270647861145195,53614.58373150452
joblib,SVM-RBF,15,1,100,25,0,53.40272100002039,0.0,1018.1456830009598,0.0,1,0.8900453500003399,0.0002828182452780444,54371.74984667546
ray,SVM-RBF,15,8,100,50,2,47.99464019999141,0.0,1138.2518970003198,0.0,1,0.7999106699998568,0.0003161810825000888,54629.99025348803
ray,SVM-RBF,30,8,100,25,1,62.96843089995673,0.0,868.7411540012624,0.0,1,1.0494738483326123,0.0002413169872225729,54703.26732567716
threading,SVM-RBF,30,8,100,50,1,47.62309259996982,0.0,1163.70858200025,0.0,1,0.793718209999497,0.0003232523838889584,55419.40155997749
threading,SVM-RBF,30,8,100,50,2,48.61107460001949,0.0,1163.139276000158,0.0,1,0.8101845766669915,0.0003230942433333772,56541.450115856336
joblib,SVM-RBF,30,8,100,50,2,48.154088800016325,0.0,1174.476244000333,0.0,1,0.8025681466669388,0.00032624340111120365,56555.83334710168
joblib,SVM-RBF,30,8,100,50,1,48.44363080000039,0.0,1175.6843050020173,0.0,1,0.8073938466666732,0.0003265789736116715,56954.41640887278
joblib,SVM-RBF,30,4,100,50,2,48.40080010000384,0.0,1198.0256180003755,0.0,1,0.8066800016667307,0.0003327848938889932,57985.39845151974
joblib,SVM-RBF,30,8,100,50,0,42.547169400029816,0.0,1362.9686390024126,0.0,1,0.7091194900004969,0.0003786023997228924,57990.45757056373
multiprocessing,SVM-RBF,15,4,100,50,0,44.85864320001565,0.0,1296.0726120021332,0.0,1,0.7476440533335942,0.00036002017000059255,58140.05886311601
multiprocessing,SVM-RBF,30,8,100,50,2,49.12815740000224,0.0,1194.1454120027672,0.0,1,0.8188026233333706,0.00033170705888965757,58666.16375936247
ray,SVM-RBF,30,8,100,50,0,43.99319690000266,0.0,1348.1493679980708,0.0,1,0.7332199483333777,0.00037448593555501966,59309.40059695327
threading,SVM-RBF,15,8,100,25,1,68.2347463000333,0.0,878.7907769965908,0.0,1,1.1372457716672215,0.00024410854916571967,59964.06571917151
ray,SVM-RBF,15,8,100,25,1,66.43173559999559,0.0,904.3675650020622,0.0,1,1.1071955933332598,0.0002512132125005728,60078.70696342882
ray,SVM-RBF,15,8,100,50,1,51.42168759997003,0.0,1169.5046879995564,0.0,1,0.8570281266661671,0.0003248624133332101,60137.9047130136
multiprocessing,SVM-RBF,30,4,100,50,2,50.66418560000602,0.0,1201.205536002792,0.0,1,0.8444030933334337,0.00033366820444522005,60858.10021980017
threading,SVM-RBF,15,4,100,25,1,69.5376729000127,0.0,877.7805739992872,0.0,1,1.1589612150002115,0.00024382793722202423,61038.81843274782
joblib,SVM-RBF,15,4,100,25,1,69.62690569995902,0.0,884.7583839981965,0.0,1,1.1604484283326504,0.0002457662177772768,61602.988569890564
multiprocessing,SVM-RBF,30,4,100,50,1,52.01301449997118,0.0,1202.9405609995658,0.0,1,0.8668835749995196,0.0003341501558332127,62568.56484187388
multiprocessing,SVM-RBF,15,4,100,25,1,70.20770020002965,0.0,892.3249020019008,0.0,1,1.1701283366671609,0.00024786802833386135,62648.079200770284
ray,SVM-RBF,30,1,100,25,2,51.937983300013,0.0,1206.9675209988252,0.0,1,0.8656330550002167,0.000335268755833007,62687.458949295076
threading,SVM-RBF,30,4,100,50,2,52.33603820001008,0.0,1203.2155999983418,0.0,1,0.8722673033335013,0.00033422655555509495,62971.53760436126
threading,SVM-RBF,15,2,100,50,1,48.91943660000106,0.0,1291.6817520015666,0.0,1,0.815323943333351,0.00035880048666710185,63188.343574418934
threading,SVM-RBF,15,2,100,50,2,52.91058249998605,0.0,1203.3471450009326,0.0,1,0.8818430416664341,0.0003342630958335924,63669.79839169452
multiprocessing,SVM-RBF,15,2,100,50,1,47.24517950002337,0.0,1382.6878229993677,0.0,1,0.7874196583337228,0.00038407995083315766,65325.33439010166
joblib,SVM-RBF,30,4,100,50,1,52.92695509997429,0.0,1238.292091997606,0.0,1,0.8821159183329049,0.00034397002555489053,65539.02995381052
threading,SVM-RBF,15,1,100,25,0,64.23354470002232,0.0,1044.9042649984929,0.0,1,1.0705590783337053,0.00029025118472180355,67117.90481302467
multiprocessing,SVM-RBF,15,1,100,25,0,54.8538230000413,0.0,1241.168581999429,0.0,1,0.9142303833340217,0.000344769050555397,68082.84171020893
joblib,SVM-RBF,15,2,100,50,1,55.69698990002507,0.0,1224.255240999811,0.0,1,0.9282831650004179,0.00034007090027772524,68187.33179301923
multiprocessing,SVM-RBF,30,8,100,50,1,55.26947270001983,0.0,1237.3919410002654,0.0,1,0.9211578783336639,0.00034371998361118483,68390.00010233872
joblib,SVM-RBF,30,1,100,25,1,71.36022010003217,0.0,962.2509220020836,0.0,1,1.1893370016672027,0.00026729192277835656,68666.43758552757
joblib,SVM-RBF,30,1,100,25,2,55.22697329998482,0.0,1259.6029849997858,0.0,1,0.920449554999747,0.00034988971805549607,69564.06042116435
multiprocessing,SVM-RBF,15,2,100,50,2,55.39377389999572,0.0,1258.078286996633,0.0,1,0.9232295649999287,0.0003494661908323981,69689.70417838542
joblib,SVM-RBF,15,2,100,50,2,53.28127159998985,0.0,1309.5519350008856,0.0,1,0.8880211933331642,0.00036376442638913487,69774.59232307444
ray,SVM-RBF,30,8,100,50,1,55.77255869994406,0.0,1325.1709939993473,0.0,1,0.9295426449990676,0.00036810305388870757,73908.17705029181
serial,SVM-RBF,30,1,100,25,2,56.86929810000584,0.0,1301.629207999733,0.0,1,0.9478216350000974,0.0003615636688888147,74022.73944541132
threading,SVM-RBF,30,1,100,25,2,55.216597600025125,0.0,1344.8513979996137,0.0,1,0.9202766266670854,0.00037356983277767047,74258.1184751759
ray,SVM-RBF,30,8,100,50,2,55.88587580004241,0.0,1331.0163409980812,0.0,1,0.9314312633340402,0.00036972676138835586,74385.01392084567
joblib,SVM-RBF,15,4,100,50,0,53.51461930002552,0.0,1394.4929800011982,0.0,1,0.891910321667092,0.00038735916111144394,74625.76094132222
multiprocessing,SVM-RBF,30,1,100,25,2,57.999058999994304,0.0,1290.8844519992967,0.0,1,0.9666509833332384,0.0003585790144442491,74870.08349368253
threading,SVM-RBF,30,4,100,50,0,52.507898700016085,0.0,1463.009946997393,0.0,1,0.8751316450002681,0.0004063916519437203,76819.57809405502
ray,SVM-RBF,15,2,100,50,2,57.34197369997855,0.0,1341.6206519999862,0.0,1,0.9556995616663092,0.0003726724033333295,76931.17614233129
ray,SVM-RBF,30,4,100,50,0,51.82742489996599,0.0,1506.2681680001049,0.0,1,0.8637904149994332,0.00041840782444447355,78066.00035623478
joblib,SVM-RBF,30,1,100,25,0,74.09843110002112,0.0,1077.432932999555,0.0,1,1.2349738516670186,0.00029928692583320975,79836.0899507612
ray,SVM-RBF,15,2,100,50,1,58.7117869000067,0.0,1374.1369540011483,0.0,1,0.9785297816667783,0.0003817047094447634,80678.03601473973
ray,SVM-RBF,30,1,100,25,0,75.25516989995958,0.0,1141.8978920011875,0.0,1,1.254252831665993,0.00031719385888921876,85933.71987095507
ray,SVM-RBF,30,4,100,25,1,81.83818439999595,0.0,1050.3360760003134,0.0,1,1.3639697399999327,0.00029176002111119814,85957.59746968182
ray,SVM-RBF,15,4,100,25,1,82.6804298000061,0.0,1056.266176000814,0.0,1,1.378007163333435,0.00029340727111133724,87332.5414149562
ray,SVM-RBF,30,2,100,50,2,62.7108917000005,0.0,1460.5158389996875,0.0,1,1.0451815283333417,0.00040569884416657986,91590.25060564477
multiprocessing,SVM-RBF,30,4,100,25,1,84.95250289997784,0.0,1083.196545999876,0.0,1,1.415875048332964,0.00030088792944441,92020.25771530045
ray,SVM-RBF,30,2,100,50,1,63.66924640000798,0.0,1445.6559729993437,0.0,1,1.0611541066667995,0.0004015711036109288,92043.8263545385
multiprocessing,SVM-RBF,30,4,100,50,0,59.40656689996831,0.0,1614.6595260020183,0.0,1,0.9901094483328052,0.00044851653500056066,95921.37915211002
serial,SVM-RBF,15,1,100,25,0,74.1448579999851,0.0,1297.4040779986017,0.0,1,1.235747633333085,0.00036039002166627824,96195.84113180792
multiprocessing,SVM-RBF,30,2,100,50,2,65.1438489999855,0.0,1604.3559700021915,0.0,1,1.0857308166664248,0.00044565443611171984,104513.92305204802
threading,SVM-RBF,30,2,100,50,1,66.13120629999321,0.0,1586.0722960011842,0.0,1,1.1021867716665534,0.0004405756377781067,104888.87421355821
multiprocessing,SVM-RBF,30,2,100,50,1,65.44886490004137,0.0,1604.1705540008388,0.0,1,1.0908144150006895,0.0004456029316668997,104991.14186542542
joblib,SVM-RBF,30,4,100,50,0,60.31675229995744,0.0,1741.4815780013664,0.0,1,1.0052792049992907,0.00048374488277815736,105040.51297524743
ray,SVM-RBF,15,1,100,25,0,80.21591020002961,0.0,1321.8038110009024,0.0,1,1.33693183666716,0.00036716772527802845,106029.69580530531
joblib,SVM-RBF,15,8,100,100,0,56.92727169999853,0.0,1872.3736769990924,0.0,1,0.9487878616666421,0.0005201037991664145,106589.12503445262
threading,SVM-RBF,30,1,100,25,0,86.91359529999318,0.0,1238.9119769979704,0.0,1,1.448559921666553,0.00034414221583276954,107678.29418111606
threading,SVM-RBF,15,2,100,50,0,80.03820319997612,0.0,1355.1752219983573,0.0,1,1.3339700533329355,0.00037643756166621037,108465.78978987728
joblib,SVM-RBF,30,2,100,50,2,67.66111370001454,0.0,1611.0525270015107,0.0,1,1.1276852283335757,0.000447514590833753,109005.60820614496
serial,SVM-RBF,30,1,100,25,0,86.91588079999201,0.0,1265.0279240003763,0.0,1,1.4485980133332002,0.00035139664555566006,109951.01625107805
threading,SVM-RBF,15,8,100,100,2,66.90219160000561,0.0,1650.0546339991429,0.0,1,1.1150365266667601,0.00045834850944420635,110392.27127428778
threading,SVM-RBF,15,8,100,100,0,59.33898329996737,0.0,1908.758554001122,0.0,1,0.9889830549994562,0.0005302107094447561,113263.79195954245
multiprocessing,SVM-RBF,30,1,100,25,0,86.88414009998087,0.0,1314.4440569994567,0.0,1,1.4480690016663478,0.00036512334916651576,114204.34160192804
joblib,SVM-RBF,30,2,100,50,1,71.86760349996621,0.0,1605.1725349972623,0.0,1,1.1977933916661034,0.00044588125972146175,115359.90329421888
multiprocessing,SVM-RBF,15,2,100,50,0,83.07949199998984,0.0,1410.1788059990645,0.0,1,1.3846581999998306,0.00039171633499974015,117156.93883155451
joblib,SVM-RBF,15,8,100,100,2,69.76036969997222,0.0,1687.1766329970894,0.0,1,1.1626728283328702,0.00046866017583252484,117698.0656670313
threading,SVM-RBF,15,8,100,100,1,74.19401739997556,0.0,1706.446721998578,0.0,1,1.2365669566662594,0.0004740129783329383,126608.13778409375
multiprocessing,SVM-RBF,15,8,100,100,0,62.76625640003476,0.0,2025.3710650009027,0.0,1,1.0461042733339128,0.0005626030736113619,127124.95957105813
multiprocessing,SVM-RBF,15,8,100,100,2,73.71649040002376,0.0,1747.0422569994537,0.0,1,1.2286081733337293,0.0004852895158331816,128785.82376653606
joblib,SVM-RBF,15,8,100,100,1,74.23031450004783,0.0,1740.184170002057,0.0,1,1.2371719083341304,0.00048338449166723807,129174.41822725738
threading,SVM-RBF,15,4,100,100,1,77.46672219998436,0.0,1704.2261929984038,0.0,1,1.291112036666406,0.0004733961647217788,132020.8170589443
threading,SVM-RBF,15,4,100,100,2,74.6583968999912,0.0,1782.3329469977557,0.0,1,1.2443066149998534,0.0004950924852771543,133066.12056488942
ray,SVM-RBF,15,8,100,100,0,63.94351289997576,0.0,2091.879471002433,0.0,1,1.065725214999596,0.0005810776308340092,133762.12193923854
threading,SVM-RBF,30,2,100,50,2,75.69609710003715,0.0,1768.2868559993458,0.0,1,1.2616016183339525,0.0004911907933331516,133852.41355244588
multiprocessing,SVM-RBF,15,4,100,100,2,74.67931480001425,0.0,1792.5166889988352,0.0,1,1.2446552466669043,0.0004979213024996765,133863.91810202325
multiprocessing,SVM-RBF,15,8,100,100,1,77.16182310000295,0.0,1780.059676999013,0.0,1,1.2860303850000492,0.0004944610213886147,137352.64990404624
multiprocessing,SVM-RBF,15,4,100,100,1,80.65210750000551,0.0,1790.194043000154,0.0,1,1.3442017916667586,0.0004972761230555983,144382.9224019179
threading,SVM-RBF,15,1,100,50,1,82.05950189998839,0.0,1774.709850997963,0.0,1,1.3676583649998064,0.0004929749586105453,145631.80638989547
joblib,SVM-RBF,15,4,100,100,1,79.28886030003196,0.0,1841.979694998197,0.0,1,1.3214810050005326,0.0005116610263883881,146048.47071220752
threading,SVM-RBF,30,8,100,100,0,66.85756900004344,0.0,2198.2923610022435,0.0,1,1.1142928166673907,0.0006106367669450677,146972.4832079759
joblib,SVM-RBF,15,2,100,50,0,90.41832610004349,0.0,1644.0689270009043,0.0,1,1.5069721016673914,0.00045668581305580673,148653.96037251636
ray,SVM-RBF,15,4,100,100,1,80.60547169996426,0.0,1874.0283479996344,0.0,1,1.3434245283327375,0.0005205634299998985,151056.9389696153
threading,SVM-RBF,15,1,100,50,2,80.76367359998403,0.0,1875.549771001417,0.0,1,1.3460612266664005,0.0005209860475003936,151476.28952568324
ray,SVM-RBF,15,4,100,100,2,82.02294629998505,0.0,1869.3476460007407,0.0,1,1.3670491049997509,0.0005192632350002058,153329.4015839222
joblib,SVM-RBF,15,1,100,50,1,83.63091130001703,0.0,1875.709961001182,0.0,1,1.3938485216669505,0.0005210305447225505,156867.33337304826
joblib,SVM-RBF,15,1,100,50,2,82.3812590999878,0.0,1905.9216709995108,0.0,1,1.3730209849997967,0.000529422686388753,157012.2270028924
joblib,SVM-RBF,15,4,100,100,2,82.05530219996581,0.0,1925.047168997529,0.0,1,1.3675883699994302,0.0005347353247215358,157960.3272012809
ray,SVM-RBF,15,8,100,100,2,83.43982410000172,0.0,1978.359972001276,0.0,1,1.3906637350000286,0.0005495444366670211,165074.0080702708
threading,SVM-RBF,15,2,100,25,1,114.99464140000056,0.0,1440.465087999504,0.0,1,1.916577356666676,0.00040012919111097334,165645.76624372322
ray,SVM-RBF,15,4,100,100,0,74.41053290001582,0.0,2250.6392789974657,0.0,1,1.240175548333597,0.000625177577499296,167471.2681159088
ray,SVM-RBF,30,4,100,100,1,83.7933583999984,0.0,2008.6567649976016,0.0,1,1.3965559733333066,0.0005579602124993338,168312.09621202538
multiprocessing,SVM-RBF,15,1,100,50,1,85.19605079997564,0.0,1977.946590001095,0.0,1,1.419934179999594,0.0005494296083336375,168513.23816137188
multiprocessing,SVM-RBF,15,1,100,50,2,85.23201470001368,0.0,1985.5489839997745,0.0,1,1.4205335783335613,0.0005515413844443818,169232.340191866
serial,SVM-RBF,15,1,100,50,2,86.22022570000263,0.0,1976.6436649987563,0.0,1,1.4370037616667104,0.0005490676847218767,170426.66292467315
ray,SVM-RBF,15,8,100,100,1,86.40508230001433,0.0,1982.41741499946,0.0,1,1.4400847050002388,0.0005506715041665167,171290.93989601
serial,SVM-RBF,15,1,100,50,1,86.70304160000524,0.0,2014.0589989999405,0.0,1,1.4450506933334206,0.0005594608330555391,174625.04117515674
ray,SVM-RBF,15,1,100,50,1,87.82327529997565,0.0,2035.881112998106,0.0,1,1.4637212549995942,0.0005655225313883627,178797.74746485348
ray,SVM-RBF,15,1,100,50,2,89.76930260000518,0.0,2005.321948000105,0.0,1,1.4961550433334196,0.0005570338744444736,180016.35276045327
threading,SVM-RBF,15,4,100,100,0,78.9214631000068,0.0,2294.162467999344,0.0,1,1.3153577183334468,0.0006372673522220399,181058.65856363074
joblib,SVM-RBF,15,2,100,25,1,120.6687211000244,0.0,1513.633221997357,0.0,1,2.011145351667073,0.0004204536727770436,182648.18511293037
threading,SVM-RBF,30,2,100,50,0,103.71591319999423,0.0,1774.8654119993937,0.0,1,1.7285985533332373,0.0004930181699998316,184081.78701260113
multiprocessing,SVM-RBF,15,2,100,25,1,122.58899479999673,0.0,1538.1322670000864,0.0,1,2.043149913333279,0.00042725896305557953,188558.08848098078
threading,SVM-RBF,30,8,100,100,2,89.62045599997509,0.0,2111.7677190030104,0.0,1,1.4936742666662515,0.0005866021441675029,189257.58594307705
ray,SVM-RBF,15,4,100,50,0,89.66357989999233,0.0,2141.9569150021744,0.0,1,1.4943929983332054,0.0005949880319450485,192055.52499063854
ray,SVM-RBF,30,4,100,100,2,93.28018520004116,0.0,2061.276673998824,0.0,1,1.5546697533340192,0.0005725768538885623,192276.2698991352
threading,SVM-RBF,30,8,100,100,1,91.81509559997356,0.0,2105.1613959992665,0.0,1,1.5302515933328926,0.0005847670544442407,193285.59482704644
multiprocessing,SVM-RBF,30,8,100,100,0,77.54236969997874,0.0,2494.9308389985827,0.0,1,1.292372828332979,0.0006930363441662729,193462.84949350622
ray,SVM-RBF,30,8,100,100,0,87.89128149999306,0.0,2218.5983190007114,0.0,1,1.464854691666551,0.0006162773108335309,194995.4493907029
ray,SVM-RBF,15,2,100,50,0,94.83745859999908,0.0,2063.7279650015425,0.0,1,1.5806243099999846,0.000573257768055984,195718.71544249414
multiprocessing,SVM-RBF,30,8,100,100,2,89.34615699999267,0.0,2204.4290489979803,0.0,1,1.4891026166665446,0.000612341402499439,196957.2639071181
multiprocessing,SVM-RBF,30,8,100,100,1,89.56110549997538,0.0,2209.7004639997863,0.0,1,1.4926850916662564,0.0006138056844443851,197903.21637962942
joblib,SVM-RBF,30,8,100,100,1,91.73290289996658,0.0,2163.6781630009373,0.0,1,1.528881714999443,0.0006010217119447048,198480.47883334302
joblib,SVM-RBF,30,8,100,100,0,77.32554520003032,0.0,2568.8167899999976,0.0,1,1.288759086667172,0.0007135602194444438,198635.1588057416
ray,SVM-RBF,30,1,100,50,1,92.18556769995485,0.0,2168.5633409989136,0.0,1,1.5364261283325809,0.0006023787058330315,199910.24268329563
threading,SVM-RBF,30,4,100,100,1,91.88962830003584,0.0,2186.495804998889,0.0,1,1.5314938050005973,0.0006073599458330248,200916.28680093554
ray,SVM-RBF,30,2,100,50,0,97.44913359999192,0.0,2122.305224001811,0.0,1,1.624152226666532,0.0005895292288893919,206816.80531371327
joblib,SVM-RBF,15,4,100,100,0,84.37006200000178,0.0,2461.4822100029637,0.0,1,1.4061677000000297,0.0006837450583341565,207675.40666985145
threading,SVM-RBF,30,4,100,100,2,95.81912440003362,0.0,2195.8002210004547,0.0,1,1.5969854066672269,0.0006099445058334596,210399.65453366388
multiprocessing,SVM-RBF,30,4,100,100,1,94.65784029994391,0.0,2234.2876790020173,0.0,1,1.5776306716657318,0.0006206354663894492,211492.8463031053
multiprocessing,SVM-RBF,30,4,100,100,2,95.05330829997548,0.0,2230.372353998556,0.0,1,1.5842218049995913,0.0006195478761107099,212004.27098836677
multiprocessing,SVM-RBF,30,2,100,50,0,102.37083550001262,0.0,2103.554627998441,0.0,1,1.7061805916668769,0.0005843207299995669,215342.64478811863
ray,SVM-RBF,30,8,100,100,2,98.03332829999272,0.0,2261.6354049980414,0.0,1,1.6338888049998785,0.0006282320569439004,221715.64615306
joblib,SVM-RBF,30,8,100,100,2,99.48639650002588,0.0,2232.1466749980814,0.0,1,1.6581066083337646,0.0006200407430550227,222068.22915507352
joblib,SVM-RBF,30,4,100,100,2,97.96409789996687,0.0,2338.2529559995755,0.0,1,1.6327349649994478,0.0006495147099998821,229064.84149642935
threading,SVM-RBF,15,1,100,50,0,126.73401179997018,0.0,1808.09821000023,0.0,1,2.1122335299995028,0.0005022495027778417,229147.5398816741
threading,SVM-RBF,15,2,100,100,2,102.77383429999465,0.0,2296.6809459997407,0.0,1,1.7128972383332441,0.0006379669294443724,236038.7069841323
ray,SVM-RBF,30,2,100,25,1,136.07255949999671,0.0,1736.3350270006738,0.0,1,2.267875991666612,0.00048231528527796497,236267.55127347758
threading,SVM-RBF,15,2,100,100,1,103.17522219999228,0.0,2303.3379379988337,0.0,1,1.719587036666538,0.0006398160938885649,237647.4035547017
joblib,SVM-RBF,30,4,100,100,1,100.81621249997988,0.0,2361.239059001924,0.0,1,1.6802702083329981,0.0006558997386116455,238051.1787355905
ray,SVM-RBF,15,2,100,25,1,137.19744479999645,0.0,1736.2003760012735,0.0,1,2.2866240799999407,0.000482277882222576,238202.2552481678
multiprocessing,SVM-RBF,15,1,100,50,0,129.7768400000059,0.0,1881.6650199993007,0.0,1,2.162947333333432,0.0005226847277775836,244196.54023405717
ray,SVM-RBF,30,8,100,100,1,102.65831029997209,0.0,2400.4187610002614,0.0,1,1.710971838332868,0.0006667829891667393,246422.93401663937
multiprocessing,SVM-RBF,15,4,100,100,0,94.50805349997243,0.0,2612.187414998796,0.0,1,1.5751342249995406,0.0007256076152774433,246872.74796866093
multiprocessing,SVM-RBF,15,2,100,100,2,103.77890320000006,0.0,2404.607988999208,0.0,1,1.7296483866666676,0.0006679466636108911,249547.57972429562
threading,SVM-RBF,30,1,100,50,2,103.68134030001238,0.0,2432.1578479980176,0.0,1,1.7280223383335396,0.0006755994022216716,252169.38550162825
threading,SVM-RBF,30,1,100,50,1,105.87918709998485,0.0,2388.028874999898,0.0,1,1.7646531183330807,0.0006633413541666384,252842.55605628053
serial,SVM-RBF,30,1,100,50,2,105.23299759998918,0.0,2420.160513999159,0.0,1,1.753883293333153,0.0006722668094442108,254680.74556126207
joblib,SVM-RBF,30,1,100,50,1,104.94491530000232,0.0,2432.6112130007077,0.0,1,1.7490819216667053,0.000675725336944641,255290.1777061952
multiprocessing,SVM-RBF,30,1,100,50,1,104.84913400001824,0.0,2514.123407998803,0.0,1,1.7474855666669706,0.0006983676133330008,263603.662097849
multiprocessing,SVM-RBF,30,1,100,50,2,105.1552613999811,0.0,2512.433656996482,0.0,1,1.752587689999685,0.0006978982380545784,264195.61795157555
serial,SVM-RBF,15,1,100,50,0,136.0193121000193,0.0,1943.313855998836,0.0,1,2.266988535000322,0.0005398094044441211,264328.21388739767
joblib,SVM-RBF,30,1,100,50,2,105.39367989997844,0.0,2519.5493589999064,0.0,1,1.7565613316663073,0.0006998748219444184,265544.578634632
joblib,SVM-RBF,15,1,100,50,0,127.0577811000403,0.0,2100.87574599978,0.0,1,2.1176296850006717,0.00058357659611105,266932.61065362394
multiprocessing,SVM-RBF,15,2,100,100,1,107.37856489996192,0.0,2528.1034500003407,0.0,1,1.7896427483326987,0.000702250958333428,271464.1203796792
ray,SVM-RBF,30,4,100,100,0,98.81973420002032,0.0,2754.829038000231,0.0,1,1.6469955700003387,0.0007652302883333975,272231.47330168047
serial,SVM-RBF,30,1,100,50,1,110.0535958999535,0.0,2486.021175998404,0.0,1,1.8342265983325585,0.0006905614377773345,273595.56990205555
