track,strategy,model,feature_count,n_cores,n_rows,background_size,repeats,mean_time_sec,std_time_sec,median_time_sec,min_time_sec,max_time_sec,mean_energy_joules,std_energy_joules,median_energy_joules,serial_time_sec,serial_energy_joules,speedup_vs_serial,parallel_efficiency,energy_per_second
kernelshap,multiprocessing,SVM-RBF,30,1,100,50,3,124.74778856666914,34.20070912302776,105.1552613999811,104.84913400001824,164.23897030000808,2578.570242665623,113.09171527831406,2514.123407998803,128.50357733331234,2583.1674539993855,1.030107056884908,1.030107056884908,20.670268165014836
kernelshap,multiprocessing,SVM-RBF,30,1,100,100,3,246.6600731666549,73.10795695953883,205.21076599997468,203.69611259998052,331.0733409000095,4794.497280332718,112.81342170564861,4799.254564999595,251.37101646667966,4882.159815333384,1.0190989293060082,1.0190989293060082,19.437670713303223
kernelshap,multiprocessing,SVM-RBF,30,2,100,25,3,81.72734173331021,62.39255173389174,54.26951419998659,37.77279779996024,153.13971319998382,1238.3215896677812,594.3737945360257,922.18441600247,122.77444749998783,1791.3019893334895,1.502244474078468,0.751122237039234,15.151864277057102
kernelshap,multiprocessing,SVM-RBF,30,2,100,50,3,77.65451646667982,21.405503465065664,65.44886490004137,65.1438489999855,102.37083550001262,1770.6937173338238,288.2660194700931,1604.3559700021915,128.50357733331234,2583.1674539993855,1.6548113771135378,0.8274056885567689,22.802198737450087
kernelshap,multiprocessing,SVM-RBF,30,2,100,100,3,152.3096547666743,35.99940560415612,132.40887210000074,130.65425010002218,193.8658421,3137.4416970006423,123.36375394433463,3080.201743002548,251.37101646667966,4882.159815333384,1.6503944996248539,0.8251972498124269,20.599099261349792
kernelshap,multiprocessing,SVM-RBF,30,4,100,25,3,47.90080833330285,32.09193101050255,29.895521599974018,28.85440049995668,84.95250289997784,879.1022350012632,192.42725129677405,853.1299190031546,122.77444749998783,1791.3019893334895,2.5630976130026886,0.6407744032506721,18.35255532400005
kernelshap,multiprocessing,SVM-RBF,30,4,100,50,3,54.02792233331517,4.706612144752934,52.01301449997118,50.66418560000602,59.40656689996831,1339.601874334792,238.20849351660766,1202.9405609995658,128.50357733331234,2583.1674539993855,2.3784660187473716,0.5946165046868429,24.79462130841102
kernelshap,multiprocessing,SVM-RBF,30,4,100,100,3,96.90920876663101,3.5624910249519663,95.05330829997548,94.65784029994391,101.01647769997362,2471.223061333572,413.77952227197636,2234.2876790020173,251.37101646667966,4882.159815333384,2.5938816307128376,0.6484704076782094,25.500394573281195
kernelshap,multiprocessing,SVM-RBF,30,8,100,25,3,37.56711629999336,21.741841422536165,29.36070630000904,21.122844700003043,62.21779789996799,776.9670986670384,75.1127835722322,768.5273590007598,122.77444749998783,1791.3019893334895,3.268136061324716,0.4085170076655895,20.68210645881211
kernelshap,multiprocessing,SVM-RBF,30,8,100,50,3,47.975174266670365,7.9338743879427085,49.12815740000224,39.52789269998903,55.26947270001983,1260.102612333966,79.77505353661716,1237.3919410002654,128.50357733331234,2583.1674539993855,2.6785432110996457,0.3348179013874557,26.265722461573066
kernelshap,multiprocessing,SVM-RBF,30,8,100,100,3,85.4832107333156,6.877809822316696,89.34615699999267,77.54236969997874,89.56110549997538,2303.0201173321166,166.22045834354495,2209.7004639997863,251.37101646667966,4882.159815333384,2.9405893193563934,0.3675736649195492,26.941198132074305
kernelshap,ray,LogisticRegression,15,1,100,25,3,18.026699366688263,13.506159412912004,10.509267600020394,9.951882100023797,33.6189484000206,292.76561066644143,118.02245012933594,227.4828880009613,8.63882583331239,128.90070900080445,0.47922393653916323,0.47922393653916323,16.240666397723714
