strategy,model,n_rows,n_cores,mean_wall_time_sec,std_wall_time_sec,mean_energy_joules,std_energy_joules,repeats,mean_wall_time_min,mean_wall_time_hours
ray,RandomForest,48842,2,6484.781272300005,2208.4503955307273,101839.91857299911,21809.112820156282,3,108.07968787166675,1.8013281311944458
ray,RandomForest,48842,4,12965.198876900016,13712.017575802041,157251.61060766585,138593.37818590176,3,216.0866479483336,3.601444132472227
ray,RandomForest,48842,8,2033.2889400333322,17.16417582895064,44649.794698001344,372.92718594028685,3,33.888149000555536,0.5648024833425923
ray,XGBoost,1000,1,5.932403033327621,0.606108550249815,157.7594143324584,6.326158204195105,3,0.09887338388879369,0.001647889731479895
ray,XGBoost,1000,2,5.94429166665456,0.686807826564843,172.84066533322218,9.09144620835486,3,0.099071527777576,0.0016511921296262666
ray,XGBoost,1000,4,7.7476337333403835,0.06725975119333316,207.67350233409783,4.80601122187688,3,0.12912722888900638,0.00215212048148344
ray,XGBoost,1000,8,10.75101106664321,0.3362369180702236,283.1768369996199,9.811884917084301,3,0.17918351777738684,0.0029863919629564474
ray,XGBoost,10000,1,11.80711806670297,1.095567008280335,242.04301733281582,12.4305905420189,3,0.19678530111171616,0.0032797550185286028
ray,XGBoost,10000,2,11.251854099989885,1.8099002677982539,289.17524666563804,76.62405105620624,3,0.18753090166649808,0.003125515027774968
ray,XGBoost,10000,4,10.064771133319786,1.823924087312698,271.8547310004871,2.027095705701632,3,0.16774618555532977,0.002795769759255496
ray,XGBoost,10000,8,10.347323433338394,1.081888112908283,356.71479033306633,32.127989159466495,3,0.1724553905556399,0.002874256509260665
ray,XGBoost,48842,1,31.710301233339123,1.2405229058321319,697.4609506655405,31.555086788071097,3,0.5285050205556521,0.008808417009260867
ray,XGBoost,48842,2,24.394595866663924,2.756766037863308,536.845395000718,59.78107276725472,3,0.4065765977777321,0.006776276629628868
ray,XGBoost,48842,4,19.724020733323414,0.3066921038405805,436.03589333223164,10.038842402206754,3,0.32873367888872357,0.005478894648145393
ray,XGBoost,48842,8,22.62374380000013,0.18395011176064674,498.2820880007566,5.572087274453135,3,0.37706239666666885,0.006284373277777814
